"nid","vid","uid","title","body","teaser","log","timestamp","format"
		<li>(2) The Department of Revenue, in consultation with the Office of Manufactured Dwelling Park Community Relations, shall adopt rules establishing a sample form and explanation for the property tax assessment appeal.</li>
		<li>(3) The office may adopt rules to administer this section.</li>
	</ul>
 
<p><b>Note:</b> 90.650 (4) was enacted into law by the Legislative Assembly but was not added to or made a part of ORS chapter 90 or any series therein by legislative action. See Preface to Oregon Revised Statutes for further explanation.</p>
 
<p><b><span id=""c655"">90.655</span> Park closure notice to nontenants; report of tenant reactions.</b></p>
	
	<ul>
		<li>(1) A landlord that gives a notice of termination under ORS 90.645 shall, at the same time, send one copy of the notice to the Office of Manufactured Dwelling Park Community Relations by first class mail. The landlord shall, at the same time, send a copy of the notice, both by first class mail and by certified mail with return receipt requested, for each affected manufactured dwelling, to any person:</li>
			<ul>
				<li>(a) That is not a tenant; and</li>
				<li>(b)</li>
					<ul>
						<li>(A)</li> That the landlord actually knows to be an owner of the manufactured dwelling; or</li>
						<li>(B)</li> That has a lien recorded in the title or ownership document records for the manufactured dwelling.</li>
					</ul>
			</ul>
		<li>(2) A landlord that terminates rental agreements for manufactured dwelling park spaces under ORS 90.645 shall, no later than 60 days after the manufactured dwelling park or portion of the park closes, report to the office:</li>
			<ul>
				<li>(a) The number of dwelling unit owners who moved their dwelling units out of the park; and</li>
				<li>(b) The number of dwelling unit owners who abandoned their dwelling units at the park. [2007 c.906 &sect;3]</li>
			</ul>
	</ul>
 
<p><b><span id=""c660"">90.660</span> Local regulation of park closures.</b> A local government may not enforce an ordinance, rule or other local law regulating manufactured dwelling park closures or partial closures adopted by the local government on or after July 1, 2007, or amended on or after January 1, 2010. An ordinance, rule or other local law regulating manufactured dwelling park closures or partial closures may not be applied to reduce the rights provided to a park tenant under ORS 90.645 or 90.655. [2007 c.906 &sect;4; 2009 c.575 &sect;1]</p>
 
<p><b><span id=""c670"">90.670</span></b> [Formerly 91.915; 1991 c.844 &sect;13; 1993 c.580 &sect;5; repealed by 1997 c.577 &sect;50]</p>
 
<p><b><span id=""c671"">90.671</span> Closure of marina; notices; payments to tenants; rules.</b></p>
	
	<ul>
		<li>(1) If a marina or a portion of the marina that includes a marina space is to be closed and the land or leasehold converted to a different use, and the closure is not required by the exercise of eminent domain or by order of a federal, state or local agency, the landlord of the marina may terminate a month-to-month or fixed term rental agreement for a marina space by giving the tenant:</li>
			<ul>
				<li>(a) Not less than 365 days' notice in writing before the date designated in the notice for termination; or</li>
				<li>(b) Not less than 180 days' notice in writing before the date designated in the notice for termination, if:</li>
					<ul>
						<li>(A) The landlord finds space acceptable to the tenant to which the tenant can move the floating home; and</li>
						<li>(B) The landlord pays the cost of moving and set-up expenses or $3,500, whichever is less.</li>
					</ul>
			</ul>
		<li>(2) The landlord may:</li>
			<ul>
				<li>(a) Provide greater financial incentive to encourage the tenant to accept an earlier termination date than that provided in subsection (1) of this section; or</li>
				<li>(b) Contract with the tenant for a mutually acceptable arrangement to assist the tenant's move.</li>
			</ul>
		<li>(3) The Housing and Community Services Department shall adopt rules to administer this section.
		<li>(4)</li>
			<ul>
				<li>(a) A landlord may not increase the rent for a dwelling unit for the purpose of offsetting the payments required under this section.</li>
				<li>(b) A landlord may not increase the rent for a dwelling unit after giving a notice of termination under this section to the tenant.</li>
			</ul>
		<li>(5) Nothing in subsection (1) of this section shall prevent a landlord from relocating a floating home to another comparable space in the same marina, or in another marina owned by the same owner in the same city, if the landlord desires or is required to make repairs, to remodel or to modify the tenant's original space.</li>
		<li>(6) This section does not limit a landlord's right to terminate a tenancy for nonpayment of rent under ORS 90.394 or for other cause under ORS 90.380 (5)(b), 90.396, 90.398 or 90.632 by complying with ORS 105.105 to 105.168.</li>
		<li>(7) If a landlord is required to close a marina by the exercise of eminent domain or by order of a federal, state or local agency, the landlord shall notify the marina tenants no later than 15 days after the landlord receives notice of the exercise of eminent domain or of the agency order. The notice to the tenants shall be in writing, designate the date of closure, state the reason for the closure and describe any government relocation benefits known by the landlord to be available to the tenants. [2007 c.906 &sect;25]</li>
	</ul>
 
<p><b>Note:</b> 90.671 was enacted into law by the Legislative Assembly but was not added to or made a part of ORS chapter 90 or any series therein by legislative action. See Preface to Oregon Revised Statutes for further explanation.</p>
 
 
<p>(Ownership Change)</p>
 
<p><b><span id=""c675"">90.675</span> Disposition of manufactured dwelling or floating home left in facility; notice; sale; limitation on landlord liability; tax cancellation; storage agreements; hazardous property.</b></p>
	
	<ul>
		<li>(1) As used in this section:
			<ul>
				<li>(a) ""Current market value"" means the amount in cash, as determined by the county assessor, that could reasonably be expected to be paid for personal property by an informed buyer to an informed seller, each acting without compulsion in an arm's-length transaction occurring on the assessment date for the tax year or on the date of a subsequent reappraisal by the county assessor.</li>
				<li>(b) ""Dispose of the personal property"" means that, if reasonably appropriate, the landlord may throw away the property or may give it without consideration to a nonprofit organization or to a person unrelated to the landlord. The landlord may not retain the property for personal use or benefit.</li>
				<li>(c) ""Lienholder"" means any lienholder of abandoned personal property, if the lien is of record or the lienholder is actually known to the landlord.</li>
				<li>(d) ""Of record"" means:</li>
					<ul>
						<li>(A) For a manufactured dwelling, that a security interest has been properly recorded in the records of the Department of Consumer and Business Services pursuant to ORS 446.611 or on a certificate of title issued by the Department of Transportation prior to May 1, 2005.</li>
						<li>(B) For a floating home, that a security interest has been properly recorded with the State Marine Board pursuant to ORS 830.740 to 830.755 for a home registered and titled with the board pursuant to ORS 830.715.</li>
					</ul>
				<li>(e) ""Personal property"" means only a manufactured dwelling or floating home located in a facility and subject to ORS 90.505 to 90.840. ""Personal property"" does not include goods left inside a manufactured dwelling or floating home or left upon a rented space and subject to disposition under ORS 90.425.</li>
			</ul>
		<li>(2) A landlord is responsible for abandoned personal property and shall store, sell or dispose of abandoned personal property as provided by this section. This section governs the rights and obligations of landlords, tenants and any lienholders in any personal property abandoned or left upon the premises by the tenant or any lienholder in the following circumstances:</li>
			<ul>
				<li>(a) The tenancy has ended by termination or expiration of a rental agreement or by relinquishment or abandonment of the premises and the landlord reasonably believes under all the circumstances that the tenant has left the personal property upon the premises with no intention of asserting any further claim to the premises or to the personal property;</li>
				<li>(b) The tenant has been absent from the premises continuously for seven days after termination of a tenancy by a court order that has not been executed; or</li>
				<li>(c) The landlord receives possession of the premises from the sheriff following restitution pursuant to ORS 105.161.</li>
			</ul>
		<li>(3) Prior to storing, selling or disposing of the tenant's personal property under this section, the landlord must give a written notice to the tenant that must be:</li>
			<ul>
				<li>(a) Personally delivered to the tenant; or</li>
				<li>(b) Sent by first class mail addressed and mailed to the tenant at:</li>
					<ul>
						<li>(A) The premises;</li>
						<li>(B) Any post-office box held by the tenant and actually known to the landlord; and</li>
						<li>(C) The most recent forwarding address if provided by the tenant or actually known to the landlord.</li>
					</ul>
			</ul>
		<li>(4)</li>
			<ul>
				<li>(a) A landlord shall also give a copy of the notice described in subsection (3) of this section to:</li>
					<ul>
						<li>(A) Any lienholder of the personal property;</li>
						<li>(B) The tax collector of the county where the personal property is located; and</li>
						<li>(C) The assessor of the county where the personal property is located.</li>
					</ul>
				<li>(b) The landlord shall give the notice copy required by this subsection by personal delivery or first class mail, except that for any lienholder, mail service must be both by first class mail and by certified mail with return receipt requested.</li>
				<li>(c) A notice to lienholders under paragraph (a)(A) of this subsection must be sent to each lienholder at each address:</li>
					<ul>
						<li>(A) Actually known to the landlord;</li>
						<li>(B) Of record; and</li>
						<li>(C) Provided to the landlord by the lienholder in a written notice that identifies the personal property subject to the lien and that was sent to the landlord by certified mail with return receipt requested within the preceding five years. The notice must identify the personal property by describing the physical address of the property.</li>
					</ul>
			</ul>
		<li>(5) The notice required under subsection (3) of this section must state that:</li>
			<ul>
				<li>(a) The personal property left upon the premises is considered abandoned;</li>
				<li>(b) The tenant or any lienholder must contact the landlord by a specified date, as provided in subsection (6) of this section, to arrange for the removal of the abandoned personal property;</li>
				<li>(c) The personal property is stored on the rented space;</li>
				<li>(d) The tenant or any lienholder, except as provided by subsection (18) of this section, may arrange for removal of the personal property by contacting the landlord at a described telephone number or address on or before the specified date;</li>
				<li>(e) The landlord shall make the personal property available for removal by the tenant or any lienholder, except as provided by subsection (18) of this section, by appointment at reasonable times;</li>
				<li>(f) If the personal property is considered to be abandoned pursuant to subsection (2)(a) or (b) of this section, the landlord may require payment of storage charges, as provided by subsection (7)(b) of this section, prior to releasing the personal property to the tenant or any lienholder;</li>
				<li>(g) If the personal property is considered to be abandoned pursuant to subsection (2)(c) of this section, the landlord may not require payment of storage charges prior to releasing the personal property;</li>
				<li>(h) If the tenant or any lienholder fails to contact the landlord by the specified date or fails to remove the personal property within 30 days after that contact, the landlord may sell or dispose of the personal property. If the landlord reasonably believes the county assessor will determine that the current market value of the personal property is $8,000 or less, and the landlord intends to dispose of the property if the property is not claimed, the notice shall state that belief and intent; and</li>
				<li>(i) If applicable, there is a lienholder that has a right to claim the personal property, except as provided by subsection (18) of this section.</li>
			</ul>
		<li>(6) For purposes of subsection (5) of this section, the specified date by which a tenant or lienholder must contact a landlord to arrange for the disposition of abandoned personal property must be not less than 45 days after personal delivery or mailing of the notice.</li>
		<li>(7) After notifying the tenant as required by subsection (3) of this section, the landlord:</li>
			<ul>
				<li>(a) Shall store the abandoned personal property of the tenant on the rented space and shall exercise reasonable care for the personal property; and
				<li>(b) Is entitled to reasonable or actual storage charges and costs incidental to storage or disposal. The storage charge may be no greater than the monthly space rent last payable by the tenant.
			</ul>
		<li>(8) If a tenant or lienholder, upon the receipt of the notice provided by subsection (3) or (4) of this section or otherwise, responds by actual notice to the landlord on or before the specified date in the landlord's notice that the tenant or lienholder intends to remove the personal property from the premises, the landlord must make that personal property available for removal by the tenant or lienholder by appointment at reasonable times during the 30 days following the date of the response, subject to subsection (18) of this section. If the personal property is considered to be abandoned pursuant to subsection (2)(a) or (b) of this section, but not pursuant to subsection (2)(c) of this section, the landlord may require payment of storage charges, as provided in subsection (7)(b) of this section, prior to allowing the tenant or lienholder to remove the personal property. Acceptance by a landlord of such payment does not operate to create or reinstate a tenancy or create a waiver pursuant to ORS 90.412 or 90.417.</li>
		<li>(9) Except as provided in subsections (18) to (20) of this section, if the tenant or lienholder does not respond within the time provided by the landlord's notice, or the tenant or lienholder does not remove the personal property within 30 days after responding to the landlord or by any date agreed to with the landlord, whichever is later, the personal property is conclusively presumed to be abandoned. The tenant and any lienholder that have been given notice pursuant to subsection (3) or (4) of this section shall, except with regard to the distribution of sale proceeds pursuant to subsection (13) of this section, have no further right, title or interest to the personal property and may not claim or sell the property.</li>
		<li>(10) If the personal property is presumed to be abandoned under subsection (9) of this section, the landlord then may:</li>
			<ul>
				<li>(a) Sell the personal property at a public or private sale, provided that prior to the sale:</li>
					<ul>
						<li>(A) The landlord may seek to transfer ownership of record of the personal property by complying with the requirements of the appropriate state agency; and</li>
						<li>(B) The landlord shall:</li>
							<ul>
								<li>(i) Place a notice in a newspaper of general circulation in the county in which the personal property is located. The notice shall state:</li>
									<ul>
										<li>(I) That the personal property is abandoned;</li>
										<li>(II) The tenant's name;</li>
										<li>(III) The address and any space number where the personal property is located, and any plate, registration or other identification number for a floating home noted on the title, if actually known to the landlord;</li>
										<li>(IV) Whether the sale is by private bidding or public auction;
										<li>(V) Whether the landlord is accepting sealed bids and, if so, the last date on which bids will be accepted; and</li>
										<li>(VI) The name and telephone number of the person to contact to inspect the personal property;</li>
									</ul>
								<li>(ii) At a reasonable time prior to the sale, give a copy of the notice required by sub-subparagraph (i) of this subparagraph to the tenant and to any lienholder, by personal delivery or first class mail, except that for any lienholder, mail service must be by first class mail with certificate of mailing;</li>
								<li>(iii) Obtain an affidavit of publication from the newspaper to show that the notice required under sub-subparagraph (i) of this subparagraph ran in the newspaper at least one day in each of two consecutive weeks prior to the date scheduled for the sale or the last date bids will be accepted; and</li>
								<li>(iv) Obtain written proof from the county that all property taxes and assessments on the personal property have been paid or, if not paid, that the county has authorized the sale, with the sale proceeds to be distributed pursuant to subsection (13) of this section; or</li>
							</ul>
					</ul>
				<li>(b) Destroy or otherwise dispose of the personal property if the landlord determines from the county assessor that the current market value of the property is $8,000 or less.</li>
			</ul>
		<li>(11)</li>
			<ul>
				<li>(a) A public or private sale authorized by this section must be conducted consistent with the terms listed in subsection (10)(a)(B)(i) of this section. Every aspect of the sale including the method, manner, time, place and terms must be commercially reasonable.</li>
				<li>(b) If there is no buyer at a sale described under paragraph (a) of this subsection, the personal property is considered to be worth $8,000 or less, regardless of current market value, and the landlord shall destroy or otherwise dispose of the personal property.</li>
			</ul>
		<li>(12) Notwithstanding ORS 446.155 (1) and (2), unless a landlord intentionally misrepresents the condition of personal property, the landlord is not liable for the condition of the personal property to:</li>
			<ul>
				<li>(a) A buyer of the personal property at a sale pursuant to subsection (10)(a) of this section, with or without consideration; or</li>
				<li>(b) A person or nonprofit organization to whom the landlord gives the personal property pursuant to subsection (1)(b), (10)(b) or (11)(b) of this section.</li>
			</ul>
		<li>(13)</li>
			<ul>
				<li>(a) The landlord may deduct from the proceeds of the sale:</li>
					<ul>
						<li>(A) The reasonable or actual cost of notice, storage and sale; and</li>
						<li>(B) Unpaid rent.</li>
					</ul>
				<li>(b) After deducting the amounts listed in paragraph (a) of this subsection, the landlord shall remit the remaining proceeds, if any, to the county tax collector to the extent of any unpaid property taxes and assessments owed on the dwelling or home.</li>
				<li>(c) After deducting the amounts listed in paragraphs (a) and (b) of this subsection, if applicable, the landlord shall remit the remaining proceeds, if any, to any lienholder to the extent of any unpaid balance owed on the lien on the personal property.</li>
				<li>(d) After deducting the amounts listed in paragraphs (a), (b) and (c) of this subsection, if applicable, the landlord shall remit to the tenant the remaining proceeds, if any, together with an itemized accounting.</li>
				<li>(e) If the tenant cannot after due diligence be found, the landlord shall deposit the remaining proceeds with the county treasurer of the county in which the sale occurred. If not claimed within three years, the deposited proceeds revert to the general fund of the county and are available for general purposes.</li>
			</ul>
		<li>(14) The county tax collector shall cancel all unpaid property taxes and assessments as provided under ORS 311.790 only under one of the following circumstances:</li>
			<ul>
				<li>(a) The landlord disposes of the personal property after a determination described in subsection (10)(b) of this section.</li>
				<li>(b) There is no buyer of the personal property at a sale described under subsection (11) of this section.</li>
				<li>(c)</li>
					<ul>
						<li>(A) There is a buyer of the personal property at a sale described under subsection (11) of this section;</li>
						<li>(B) The current market value of the personal property is $8,000 or less; and
						<li>(C) The proceeds of the sale are insufficient to satisfy the unpaid property taxes and assessments owed on the personal property after distribution of the proceeds pursuant to subsection (13) of this section.</li>
					</ul>
				<li>(d)</li>
					<ul>
						<li>(A) The landlord buys the personal property at a sale described under subsection (11) of this section;</li>
						<li>(B) The current market value of the personal property is more than $8,000;</li>
						<li>(C) The proceeds of the sale are insufficient to satisfy the unpaid property taxes and assessments owed on the personal property after distribution of the proceeds pursuant to subsection (13) of this section; and</li>
						<li>(D) The landlord disposes of the personal property.</li>
					</ul>
			</ul>
		<li>(15) The landlord is not responsible for any loss to the tenant or lienholder resulting from storage of personal property in compliance with this section unless the loss was caused by the landlord's deliberate or negligent act. In the event of a deliberate and malicious violation, the landlord is liable for twice the actual damages sustained by the tenant or lienholder.</li>
		<li>(16) Complete compliance in good faith with this section shall constitute a complete defense in any action brought by a tenant or lienholder against a landlord for loss or damage to such personal property disposed of pursuant to this section.</li>
		<li>(17) If a landlord does not comply with this section:</li>
			<ul>
				<li>(a) The tenant is relieved of any liability for damage to the premises caused by conduct that was not deliberate, intentional or grossly negligent and for unpaid rent and may recover from the landlord up to twice the actual damages sustained by the tenant;</li>
				<li>(b) A lienholder aggrieved by the noncompliance may recover from the landlord the actual damages sustained by the lienholder. ORS 90.255 does not authorize an award of attorney fees to the prevailing party in any action arising under this paragraph; and</li>
				<li>(c) A county tax collector aggrieved by the noncompliance may recover from the landlord the actual damages sustained by the tax collector, if the noncompliance is part of an effort by the landlord to defraud the tax collector. ORS 90.255 does not authorize an award of attorney fees to the prevailing party in any action arising under this paragraph.</li>
			</ul>
		<li>(18) The provisions of this section regarding the rights and responsibilities of a tenant to the abandoned personal property also apply to any lienholder, except that the lienholder may not sell or remove the dwelling or home unless:</li>
			<ul>
				<li>(a) The lienholder has foreclosed the lien on the manufactured dwelling or floating home;</li>
				<li>(b) The tenant or a personal representative or designated person described in subsection (20) of this section has waived all rights under this section pursuant to subsection (22) of this section; or</li>
				<li>(c) The notice and response periods provided by subsections (6) and (8) of this section have expired.</li>
			</ul>
		<li>(19)</li>
			<ul>
				<li>(a) Except as provided by subsection (20)(d) and (e) of this section, if a lienholder makes a timely response to a notice of abandoned personal property pursuant to subsections (6) and (8) of this section and so requests, a landlord shall enter into a written storage agreement with the lienholder providing that the personal property may not be sold or disposed of by the landlord for up to 12 months. A storage agreement entitles the lienholder to store the personal property on the previously rented space during the term of the agreement, but does not entitle anyone to occupy the personal property.</li>
				<li>(b) The lienholder's right to a storage agreement arises upon the failure of the tenant or, in the case of a deceased tenant, the personal representative, designated person, heir or devisee to remove or sell the dwelling or home within the allotted time.</li>
				<li>(c) To exercise the right to a storage agreement under this subsection, in addition to contacting the landlord with a timely response as described in paragraph (a) of this subsection, the lienholder must enter into the proposed storage agreement within 60 days after the landlord gives a copy of the agreement to the lienholder. The landlord shall give a copy of the proposed storage agreement to the lienholder in the same manner as provided by subsection (4)(b) of this section. The landlord may include a copy of the proposed storage agreement with the notice of abandoned property required by subsection (4) of this section. A lienholder enters into a storage agreement by signing a copy of the agreement provided by the landlord and personally delivering or mailing the signed copy to the landlord within the 60-day period.</li>
				<li>(d) The storage agreement may require, in addition to other provisions agreed to by the landlord and the lienholder, that:</li>
					<ul>
						<li>(A) The lienholder make timely periodic payment of all storage charges, as described in subsection (7)(b) of this section, accruing from the commencement of the 45-day period described in subsection (6) of this section. A storage charge may include a utility or service charge, as described in ORS 90.532, if limited to charges for electricity, water, sewer service and natural gas and if incidental to the storage of personal property. A storage charge may not be due more frequently than monthly;</li>
						<li>(B) The lienholder pay a late charge or fee for failure to pay a storage charge by the date required in the agreement, if the amount of the late charge is no greater than for late charges imposed on facility tenants;</li>
						<li>(C) The lienholder maintain the personal property and the space on which the personal property is stored in a manner consistent with the rights and obligations described in the rental agreement that the landlord currently provides to tenants as required by ORS 90.510 (4); and</li>
						<li>(D) The lienholder repair any defects in the physical condition of the personal property that existed prior to the lienholder entering into the storage agreement, if the defects and necessary repairs are reasonably described in the storage agreement and, for homes that were first placed on the space within the previous 24 months, the repairs are reasonably consistent with facility standards in effect at the time of placement. The lienholder shall have 90 days after entering into the storage agreement to make the repairs. Failure to make the repairs within the allotted time constitutes a violation of the storage agreement and the landlord may terminate the agreement by giving at least 14 days' written notice to the lienholder stating facts sufficient to notify the lienholder of the reason for termination. Unless the lienholder corrects the violation within the notice period, the agreement terminates as provided and the landlord may sell or dispose of the property without further notice to the lienholder.</li>
					</ul>
				<li>(e) Notwithstanding subsection (7)(b) of this section, a landlord may increase the storage charge if the increase is part of a facility-wide rent increase for all facility tenants, the increase is no greater than the increase for other tenants and the landlord gives the lienholder written notice consistent with the requirements of ORS 90.600 (1).</li>
				<li>(f) During the term of an agreement described under this subsection, the lienholder has the right to remove or sell the property, subject to the provisions of the lien. Selling the property includes a sale to a purchaser who wishes to leave the property on the rented space and become a tenant, subject to the provisions of ORS 90.680. The landlord may condition approval for occupancy of any purchaser of the property upon payment of all unpaid storage charges and maintenance costs.</li>
				<li>(g)</li>
					<ul>
						<li>(A) Except as provided in paragraph (d)(D) of this subsection, if the lienholder violates the storage agreement, the landlord may terminate the agreement by giving at least 90 days' written notice to the lienholder stating facts sufficient to notify the lienholder of the reason for the termination. Unless the lienholder corrects the violation within the notice period, the agreement terminates as provided and the landlord may sell or dispose of the property without further notice to the lienholder.</li>
						<li>(B) After a landlord gives a termination notice pursuant to subparagraph (A) of this paragraph for failure of the lienholder to pay a storage charge and the lienholder corrects the violation, if the lienholder again violates the storage agreement by failing to pay a subsequent storage charge, the landlord may terminate the agreement by giving at least 30 days' written notice to the lienholder stating facts sufficient to notify the lienholder of the reason for termination. Unless the lienholder corrects the violation within the notice period, the agreement terminates as provided and the landlord may sell or dispose of the property without further notice to the lienholder.</li>
						<li>(C) A lienholder may terminate a storage agreement at any time upon at least 14 days' written notice to the landlord and may remove the property from the facility if the lienholder has paid all storage charges and other charges as provided in the agreement.</li>
					</ul>
				<li>(h) Upon the failure of a lienholder to enter into a storage agreement as provided by this subsection or upon termination of an agreement, unless the parties otherwise agree or the lienholder has sold or removed the property, the landlord may sell or dispose of the property pursuant to this section without further notice to the lienholder.</li>
			</ul>
		<li>(20) If the personal property is considered abandoned as a result of the death of a tenant who was the only tenant, this section applies, except as follows:</li>
			<ul>
				<li>(a) The provisions of this section regarding the rights and responsibilities of a tenant to the abandoned personal property shall apply to any personal representative named in a will or appointed by a court to act for the deceased tenant or any person designated in writing by the tenant to be contacted by the landlord in the event of the tenant's death.</li>
				<li>(b) The notice required by subsection (3) of this section must be:</li>
					<ul>
						<li>(A) Sent by first class mail to the deceased tenant at the premises; and</li>
						<li>(B) Personally delivered or sent by first class mail to any personal representative or designated person if actually known to the landlord.</li>
					</ul>
				<li>(c) The notice described in subsection (5) of this section must refer to any personal representative or designated person, instead of the deceased tenant, and must incorporate the provisions of this subsection.</li>
				<li>(d) If a personal representative, designated person or other person entitled to possession of the property, such as an heir or devisee, responds by actual notice to a landlord within the 45-day period provided by subsection (6) of this section and so requests, the landlord shall enter into a written storage agreement with the representative or person providing that the personal property may not be sold or disposed of by the landlord for up to 90 days or until conclusion of any probate proceedings, whichever is later. A storage agreement entitles the representative or person to store the personal property on the previously rented space during the term of the agreement, but does not entitle anyone to occupy the personal property. If such an agreement is entered, the landlord may not enter a similar agreement with a lienholder pursuant to subsection (19) of this section until the agreement with the personal representative or designated person ends.</li>
				<li>(e) If a personal representative or other person requests that a landlord enter into a storage agreement, subsection (19)(c) to (e) and (g)(C) of this section applies, with the representative or person having the rights and responsibilities of a lienholder with regard to the storage agreement.</li>
				<li>(f) During the term of an agreement described under paragraph (d) of this subsection, the representative or person has the right to remove or sell the property, including a sale to a purchaser or a transfer to an heir or devisee where the purchaser, heir or devisee wishes to leave the property on the rented space and become a tenant, subject to the provisions of ORS 90.680. The landlord also may condition approval for occupancy of any purchaser, heir or devisee of the property upon payment of all unpaid storage charges and maintenance costs.</li>
				<li>(g) If the representative or person violates the storage agreement, the landlord may terminate the agreement by giving at least 30 days' written notice to the representative or person stating facts sufficient to notify the representative or person of the reason for the termination. Unless the representative or person corrects the violation within the notice period, the agreement terminates as provided and the landlord may sell or dispose of the property without further notice to the representative or person.</li>
				<li>(h) Upon the failure of a representative or person to enter into a storage agreement as provided by this subsection or upon termination of an agreement, unless the parties otherwise agree or the representative or person has sold or removed the property, the landlord may sell or dispose of the property pursuant to this section without further notice to the representative or person.</li>
			</ul>
		<li>(21) If a governmental agency determines that the condition of personal property abandoned under this section constitutes an extreme health or safety hazard under state or local law and the agency determines that the hazard endangers others in the facility and requires quick removal of the property, the landlord may sell or dispose of the property pursuant to this subsection. The landlord shall comply with all provisions of this section, except as follows:</li>
			<ul>
				<li>(a) The date provided in subsection (6) of this section by which a tenant, lienholder, personal representative or designated person must contact a landlord to arrange for the disposition of the property must be not less than 15 days after personal delivery or mailing of the notice required by subsection (3) of this section.</li>
				<li>(b) The date provided in subsections (8) and (9) of this section by which a tenant, lienholder, personal representative or designated person must remove the property must be not less than seven days after the tenant, lienholder, personal representative or designated person contacts the landlord.</li>
				<li>(c) The notice required by subsection (3) of this section must be as provided in subsection (5) of this section, except that:</li>
					<ul>
						<li>(A) The dates and deadlines in the notice for contacting the landlord and removing the property must be consistent with this subsection;</li>
						<li>(B) The notice must state that a governmental agency has determined that the property constitutes an extreme health or safety hazard and must be removed quickly; and</li>
						<li>(C) The landlord shall attach a copy of the agency's determination to the notice.</li>
					</ul>
				<li>(d) If the tenant, a lienholder or a personal representative or designated person does not remove the property within the time allowed, the landlord or a buyer at a sale by the landlord under subsection (11) of this section shall promptly remove the property from the facility.</li>
				<li>(e) A landlord is not required to enter into a storage agreement with a lienholder, personal representative or designated person pursuant to subsection (19) of this section.</li>
			</ul>
		<li>(22)</li>
			<ul>
				<li>(a) A landlord may sell or dispose of a tenant's abandoned personal property without complying with the provisions of this section if, after termination of the tenancy or no more than seven days prior to the termination of the tenancy, the following parties so agree in a writing entered into in good faith:</li>
					<ul>
						<li>(A) The landlord;</li>
						<li>(B) The tenant, or for an abandonment as the result of the death of a tenant who was the only tenant, the personal representative, designated person or other person entitled to possession of the personal property, such as an heir or devisee, as described in subsection (20) of this section; and</li>
						<li>(C) Any lienholder.</li>
					</ul>
				<li>(b) A landlord may not, as part of a rental agreement, as a condition to approving a sale of property on rented space under ORS 90.680 or in any other manner, require a tenant, a personal representative, a designated person or any lienholder to waive any right provided by this section.</li>
			</ul>
		<li>(23) Until personal property is conclusively presumed to be abandoned under subsection (9) of this section, a landlord does not have a lien pursuant to ORS 87.152 for storing the personal property. [1997 c.577 &sect;27b; 1999 c.603 &sect;33; 1999 c.676 &sect;24; 2001 c.44 &sect;2; 2001 c.596 &sect;40; 2003 c.378 &sect;18; 2003 c.655 &sect;58; 2003 c.658 &sect;8; 2005 c.5 &sect;2; 2005 c.619 &sect;§21,22; 2007 c.906 &sect;34; 2013 c.294 &sect;13]</li>
	</ul>
 
<p><b><span id=""c680"">90.680</span> Sale of dwelling or home on rented space; duties and rights of seller, prospective purchaser and landlord.</b></p>
	
	<ul>
		<li>(1) A landlord may not deny any manufactured dwelling or floating home space tenant the right to sell a manufactured dwelling or floating home on a rented space or require the tenant to remove the dwelling or home from the space solely on the basis of the sale.</li>
		<li>(2) The landlord may not exact a commission or fee for the sale of a manufactured dwelling or floating home on a rented space unless the landlord has acted as agent for the seller pursuant to written contract.</li>
		<li>(3) The landlord may not deny the tenant the right to place a ""for sale"" sign on or in a manufactured dwelling or floating home owned by the tenant. The size, placement and character of such signs shall be subject to reasonable rules of the landlord.</li>
		<li>(4) If the prospective purchaser of a manufactured dwelling or floating home desires to leave the dwelling or home on the rented space and become a tenant, the landlord may require in the rental agreement:</li>
			<ul>
				<li>(a) Except when a termination or abandonment occurs, that a tenant give not more than 10 days' notice in writing prior to the sale of the dwelling or home on a rented space;</li>
				<li>(b) That prior to the sale, the prospective purchaser submit to the landlord a complete and accurate written application for occupancy of the dwelling or home as a tenant after the sale is finalized and that a prospective purchaser may not occupy the dwelling or home until after the prospective purchaser is accepted by the landlord as a tenant;</li>
				<li>(c) That a tenant give notice to any lienholder, prospective purchaser or person licensed to sell dwellings or homes of the requirements of paragraphs (b) and (d) of this subsection, the location of all properly functioning smoke alarms and any other rules and regulations of the facility such as those described in ORS 90.510 (5)(b), (f), (g), (i) and (j); and</li>
				<li>(d) If the sale is not by a lienholder, that the prospective purchaser pay in full all rents, fees, deposits or charges owed by the tenant as authorized under ORS 90.140 and the rental agreement, prior to the landlord's acceptance of the prospective purchaser as a tenant.</li>
			</ul>
		<li>(5) If a landlord requires a prospective purchaser to submit an application for occupancy as a tenant under subsection (4) of this section, at the time that the landlord gives the prospective purchaser an application the landlord shall also give the prospective purchaser copies of the statement of policy, the rental agreement and the facility rules and regulations, including any conditions imposed on a subsequent sale, all as provided by ORS 90.510. The terms of the statement, rental agreement and rules and regulations need not be the same as those in the selling tenant's statement, rental agreement and rules and regulations.</li>
		<li>(6) The following apply if a landlord receives an application for tenancy from a prospective purchaser under subsection (4) of this section:</li>
			<ul>
